date,ABBOTINDIA,ADANIPOWER,BALRAMCHIN,BPCL,BRITANNIA,CIPLA,COALINDIA,COLPAL,DRREDDY,GSPL,ITC,JBCHEPHARM,MARICO,NAVNETEDUL,NTPC,POLYMED,RELIANCE,SUNPHARMA,UNOMINDA,VBL,ZYDUSLIFE
2024-10-14,0.01955357919310259,-0.01308744355917598,-0.00673563164546603,0.016420454283528067,0.001085938061183801,0.017756026728934178,0.007113098658066866,-0.02422323279992364,0.0009738290772269975,0.011452263839364232,-0.0039486430933219465,-0.005300536395440345,-0.007413887581630102,-0.000746304001870347,0.002341906292716125,0.009697294030588931,0.002756536343306323,0.01247325998832231,0.006934946685146196,-0.005457011158399062,-0.002230429755006065
2024-10-21,-0.005927047585869448,-0.014260943051067475,0.010975325354911934,-0.02814034293730454,0.005464813812841407,0.014267313664605524,-0.010107368068899432,0.007371865794739359,0.004613136685559722,-0.011562521691899757,-0.006300068322171247,0.016078418878503288,0.004491121281255314,0.002260025610205797,0.01902909138189752,0.013206136071861094,0.016835973594488865,0.0001681551681945903,0.04459839034281214,0.03752064130556505,0.0022022492274303817
2024-10-28,-0.015420701977320594,0.011479345672943538,0.0005544725002277828,0.02048488332620784,-0.0008269825320839796,0.015218586470385194,0.02043266640848102,0.005968288720230361,0.002506054129439387,0.0026554306994509523,0.0021683241103649443,-0.004277229920320092,0.0014921920892192264,-0.0032437386365934784,-0.01896803795983053,-0.03203232693073222,0.010740157578238574,0.0016136425623495699,0.0024306760087430368,-0.003355090831840343,0.010217549368989507
2024-11-04,-0.015639113220581917,0.0010314731382855247,0.000917214543391226,0.0032465297620891042,-0.009338619283052714,0.005781748199266701,0.007256094905352343,0.013584048171724166,0.005601371340881966,-0.006608218958413503,0.00021375840041289008,0.015527738799907867,0.011735241345576235,-0.0006880824739523439,0.0001046819474644578,0.016499053363653485,-0.0038558531182130364,-2.9894582394306425e-05,0.0076594520479568405,0.006298636897887305,-9.580652335174799e-05
