forecast_date,ticker,forecasted_return
2023-08-28,COLPAL,0.002634069617164483,2023-08-05
2023-08-07,DRREDDY,0.006563558027085881,2023-08-05
2023-08-14,DRREDDY,-0.0030430914444743782,2023-08-05
2023-08-21,DRREDDY,0.00677303567517873,2023-08-05
2023-08-28,DRREDDY,-0.0002586417558977308,2023-08-05
2023-08-07,GSPL,0.0032610451383773965,2023-08-05
2023-08-14,GSPL,-0.0136617618561403,2023-08-05
2023-08-21,GSPL,-0.003169719989499546,2023-08-05
2023-08-28,GSPL,-0.009005755039349158,2023-08-05
2023-08-07,ITC,-0.0034386630534760316,2023-08-05
2023-08-14,ITC,-0.00103903940753825,2023-08-05
2023-08-21,ITC,-0.010540141621043638,2023-08-05
2023-08-28,ITC,-0.006637615153869956,2023-08-05
2023-08-07,JBCHEPHARM,0.0008176552670639178,2023-08-05
2023-08-14,JBCHEPHARM,0.015526787926878425,2023-08-05
2023-08-21,JBCHEPHARM,-0.00021016491840168626,2023-08-05
2023-08-28,JBCHEPHARM,0.008753394946426086,2023-08-05
2023-08-07,MARICO,0.01916633029766964,2023-08-05
2023-08-14,MARICO,-0.030954862959787766,2023-08-05
2023-08-21,MARICO,0.0023655413563947333,2023-08-05
2023-08-28,MARICO,-0.006195067077026472,2023-08-05
2023-08-07,NAVNETEDUL,-0.0012143765187019751,2023-08-05
2023-08-14,NAVNETEDUL,0.024224888615361838,2023-08-05
2023-08-21,NAVNETEDUL,-0.004926773169784212,2023-08-05
2023-08-28,NAVNETEDUL,-0.00904401230760111,2023-08-05
2023-08-07,NTPC,0.008417219790653222,2023-08-05
2023-08-14,NTPC,-0.0012233789321183712,2023-08-05
2023-08-21,NTPC,0.001157662288537061,2023-08-05
2023-08-28,NTPC,0.006470774481912255,2023-08-05
2023-08-07,POLYMED,0.020600762512378638,2023-08-05
2023-08-14,POLYMED,0.021231307114774084,2023-08-05
2023-08-21,POLYMED,-0.009470275694214762,2023-08-05
2023-08-28,POLYMED,-0.01550114234226777,2023-08-05
2023-08-07,RELIANCE,-0.012376439694499898,2023-08-05
2023-08-14,RELIANCE,-0.01163868382638341,2023-08-05
2023-08-21,RELIANCE,-0.006410202439323214,2023-08-05
2023-08-28,RELIANCE,0.001416483250229597,2023-08-05
2023-08-07,SUNPHARMA,0.0028335822939785046,2023-08-05
2023-08-14,SUNPHARMA,0.006086753430791608,2023-08-05
2023-08-21,SUNPHARMA,0.0051583547998192295,2023-08-05
2023-08-28,SUNPHARMA,-0.006680940835274847,2023-08-05
2023-08-07,UNOMINDA,-0.0009630323147484184,2023-08-05
2023-08-14,UNOMINDA,-0.01645726520604265,2023-08-05
2023-08-21,UNOMINDA,-0.017000500156221125,2023-08-05
2023-08-28,UNOMINDA,0.004090506516434738,2023-08-05
2023-08-07,VBL,0.0087235062096854,2023-08-05
2023-08-14,VBL,0.021927658112925016,2023-08-05
2023-08-21,VBL,0.02100853029341502,2023-08-05
2023-08-28,VBL,0.011014444950166733,2023-08-05
2023-08-07,ZYDUSLIFE,-0.01962448119913421,2023-08-05
2023-08-14,ZYDUSLIFE,-0.01709945515695033,2023-08-05
2023-08-21,ZYDUSLIFE,0.010018505722414235,2023-08-05
2023-08-28,ZYDUSLIFE,0.011017602322313217,2023-08-05
2023-08-14,ABBOTINDIA,0.017631378261635716,2023-08-12
2023-08-21,ABBOTINDIA,0.0053845509656470485,2023-08-12
2023-08-28,ABBOTINDIA,0.011602017592232597,2023-08-12
2023-09-04,ABBOTINDIA,-0.011287162079143003,2023-08-12
2023-08-14,ADANIPOWER,-0.013388324806996912,2023-08-12
2023-08-21,ADANIPOWER,-0.02443960943790643,2023-08-12
2023-08-28,ADANIPOWER,0.02902838519133931,2023-08-12
2023-09-04,ADANIPOWER,-0.0337444401627511,2023-08-12
2023-08-14,BALRAMCHIN,0.049480643284267226,2023-08-12
2023-08-21,BALRAMCHIN,0.04788097582328175,2023-08-12
2023-08-28,BALRAMCHIN,0.00024020794975074727,2023-08-12
2023-09-04,BALRAMCHIN,-0.011864973625410917,2023-08-12
2023-08-14,BPCL,-0.0031836159896834423,2023-08-12
2023-08-21,BPCL,-0.00857249850448117,2023-08-12
2023-08-28,BPCL,0.01572585810803499,2023-08-12
2023-09-04,BPCL,-0.013068435504575395,2023-08-12
2023-08-14,BRITANNIA,-0.008847540268980868,2023-08-12
2023-08-21,BRITANNIA,-0.000806527171229016,2023-08-12
2023-08-28,BRITANNIA,-6.964339071717604e-05,2023-08-12
2023-09-04,BRITANNIA,-0.0003587961427631718,2023-08-12
2023-08-14,CIPLA,0.0006012452530734109,2023-08-12
2023-08-21,CIPLA,0.0029656850546823828,2023-08-12
2023-08-28,CIPLA,0.025176278783351585,2023-08-12
2023-09-04,CIPLA,-0.009234462232626127,2023-08-12
2023-08-14,COALINDIA,-0.013584016398789658,2023-08-12
2023-08-21,COALINDIA,-0.009446855482614838,2023-08-12
2023-08-28,COALINDIA,0.01525024242113736,2023-08-12
2023-09-04,COALINDIA,-0.005367395423635451,2023-08-12
2023-08-14,COLPAL,0.010802632181971606,2023-08-12
2023-08-21,COLPAL,-0.002733102923661128,2023-08-12
2023-08-28,COLPAL,0.0022249621746082316,2023-08-12
2023-09-04,COLPAL,-0.002484378032982339,2023-08-12
2023-08-14,DRREDDY,-0.0026014539817898466,2023-08-12
2023-08-21,DRREDDY,-0.0007920129021389575,2023-08-12
2023-08-28,DRREDDY,-0.0018651826655357742,2023-08-12
2023-09-04,DRREDDY,-0.00030553046229243316,2023-08-12
2023-08-14,GSPL,0.001388181773185357,2023-08-12
2023-08-21,GSPL,-0.01414982052758692,2023-08-12
2023-08-28,GSPL,-0.0037473840455945124,2023-08-12
2023-09-04,GSPL,0.026386043832398762,2023-08-12
2023-08-14,ITC,0.0025390993951394723,2023-08-12
2023-08-21,ITC,0.00041081794549040614,2023-08-12
2023-08-28,ITC,-0.008477157069684422,2023-08-12
2023-09-04,ITC,0.0028502255330855432,2023-08-12
2023-08-14,JBCHEPHARM,0.007687049447894426,2023-08-12
2023-08-21,JBCHEPHARM,-0.007698948227428277,2023-08-12
2023-08-28,JBCHEPHARM,0.01669606001811404,2023-08-12
2023-09-04,JBCHEPHARM,0.012863685336304007,2023-08-12
2023-08-14,MARICO,-0.021237269552250946,2023-08-12
2023-08-21,MARICO,0.006239900550129562,2023-08-12
2023-08-28,MARICO,-0.012104355858355568,2023-08-12
2023-09-04,MARICO,-0.003139834517105135,2023-08-12
2023-08-14,NAVNETEDUL,0.017084594174295534,2023-08-12
2023-08-21,NAVNETEDUL,-0.010377665267172547,2023-08-12
2023-08-28,NAVNETEDUL,-0.007055106375909708,2023-08-12
2023-09-04,NAVNETEDUL,-0.012342330217753716,2023-08-12
2023-08-14,NTPC,0.0031953301596857804,2023-08-12
2023-08-21,NTPC,0.0012754366339898058,2023-08-12
2023-08-28,NTPC,-0.00024479765740685903,2023-08-12
2023-09-04,NTPC,-0.007046702938235623,2023-08-12
2023-08-14,POLYMED,0.01707439360766443,2023-08-12
2023-08-21,POLYMED,0.019235165558437777,2023-08-12
2023-08-28,POLYMED,-0.004577665644503187,2023-08-12
2023-09-04,POLYMED,0.013989276923260347,2023-08-12
2023-08-14,RELIANCE,-0.026434079828854515,2023-08-12
2023-08-21,RELIANCE,-0.005529484134007398,2023-08-12
2023-08-28,RELIANCE,0.000876646751989885,2023-08-12
2023-09-04,RELIANCE,-0.040658000177239854,2023-08-12
2023-08-14,SUNPHARMA,0.006794690656115205,2023-08-12
2023-08-21,SUNPHARMA,0.014552257849845237,2023-08-12
2023-08-28,SUNPHARMA,-0.0094786437324049,2023-08-12
2023-09-04,SUNPHARMA,0.004326641216326099,2023-08-12
2023-08-14,UNOMINDA,0.014515267790685992,2023-08-12
2023-08-21,UNOMINDA,-0.012889327528326885,2023-08-12
2023-08-28,UNOMINDA,0.012930897646764954,2023-08-12
2023-09-04,UNOMINDA,0.016718396551948442,2023-08-12
2023-08-14,VBL,0.02032275777235364,2023-08-12
2023-08-21,VBL,0.03877938725347736,2023-08-12
2023-08-28,VBL,-0.004898743776212291,2023-08-12
2023-09-04,VBL,0.022298222729897683,2023-08-12
2023-08-14,ZYDUSLIFE,-0.010778355644369872,2023-08-12
2023-08-21,ZYDUSLIFE,0.013651469254162558,2023-08-12
2023-08-28,ZYDUSLIFE,0.008372946012779442,2023-08-12
2023-09-04,ZYDUSLIFE,-0.001391736517209301,2023-08-12
2023-08-21,ABBOTINDIA,0.011146469876310044,2023-08-19
2023-08-28,ABBOTINDIA,0.009577461014436028,2023-08-19
2023-09-04,ABBOTINDIA,-0.00502267640215228,2023-08-19
2023-09-11,ABBOTINDIA,-0.00012287829470709077,2023-08-19
2023-08-21,ADANIPOWER,-0.041900418536422665,2023-08-19
2023-08-28,ADANIPOWER,0.00408015076294377,2023-08-19
2023-09-04,ADANIPOWER,-0.020912110180260627,2023-08-19
2023-09-11,ADANIPOWER,0.007089655339480589,2023-08-19
2023-08-21,BALRAMCHIN,0.021442650438310378,2023-08-19
2023-08-28,BALRAMCHIN,0.0005950775356601397,2023-08-19
2023-09-04,BALRAMCHIN,-0.002438183321047991,2023-08-19
2023-09-11,BALRAMCHIN,0.035772942929766655,2023-08-19
2023-08-21,BPCL,-0.003372007797053895,2023-08-19
2023-08-28,BPCL,0.012181821132817183,2023-08-19
2023-09-04,BPCL,-0.0036178709701581184,2023-08-19
2023-09-11,BPCL,-0.001674310965140961,2023-08-19
2023-08-21,BRITANNIA,0.0016705399194025638,2023-08-19
2023-08-28,BRITANNIA,-0.00025860246500793063,2023-08-19
2023-09-04,BRITANNIA,-0.0004522843483574403,2023-08-19
2023-09-11,BRITANNIA,0.006139167780228505,2023-08-19
2023-08-21,CIPLA,-0.00788177862281852,2023-08-19
2023-08-28,CIPLA,0.03183771457642788,2023-08-19
2023-09-04,CIPLA,-0.0029844385539816143,2023-08-19
2023-09-11,CIPLA,0.00927332951524809,2023-08-19
2023-08-21,COALINDIA,-0.010305177313762248,2023-08-19
2023-08-28,COALINDIA,0.005115974969424967,2023-08-19
2023-09-04,COALINDIA,-0.012519911629256975,2023-08-19
2023-09-11,COALINDIA,0.03897724225219187,2023-08-19
2023-08-21,COLPAL,0.001126418372345895,2023-08-19
2023-08-28,COLPAL,0.0032777630845244165,2023-08-19
2023-09-04,COLPAL,0.0014841971034816103,2023-08-19
2023-09-11,COLPAL,0.005528588004816888,2023-08-19
2023-08-21,DRREDDY,0.0034459610503641117,2023-08-19
2023-08-28,DRREDDY,-0.00028035491138164866,2023-08-19
2023-09-04,DRREDDY,0.006519814158796,2023-08-19
2023-09-11,DRREDDY,0.011881959951257537,2023-08-19
2023-08-21,GSPL,-0.001153136859335217,2023-08-19
2023-08-28,GSPL,-0.006968352778483529,2023-08-19
2023-09-04,GSPL,0.00822592083262339,2023-08-19
2023-09-11,GSPL,0.02056030159206366,2023-08-19
2023-08-21,ITC,0.002210589401280494,2023-08-19
2023-08-28,ITC,-0.004864471909539295,2023-08-19
2023-09-04,ITC,0.01242770664417406,2023-08-19
2023-09-11,ITC,0.014443238634751991,2023-08-19
2023-08-21,JBCHEPHARM,-0.00024159935182301988,2023-08-19
2023-08-28,JBCHEPHARM,0.013555285104394833,2023-08-19
2023-09-04,JBCHEPHARM,0.015177993986340914,2023-08-19
2023-09-11,JBCHEPHARM,0.012892093504192828,2023-08-19
2023-08-21,MARICO,0.005305077990516502,2023-08-19
2023-08-28,MARICO,-0.013604235794404562,2023-08-19
2023-09-04,MARICO,-0.014517841072057181,2023-08-19
2023-09-11,MARICO,0.005714967635482193,2023-08-19
2023-08-21,NAVNETEDUL,0.0013704238222565057,2023-08-19
2023-08-28,NAVNETEDUL,7.64970122737324e-05,2023-08-19
2023-09-04,NAVNETEDUL,0.010180837259629172,2023-08-19
2023-09-11,NAVNETEDUL,0.02422954450875639,2023-08-19
2023-08-21,NTPC,0.01560678625638272,2023-08-19
2023-08-28,NTPC,0.00977203369981283,2023-08-19
2023-09-04,NTPC,-0.0038577117352897677,2023-08-19
2023-09-11,NTPC,0.00041272489027120105,2023-08-19
2023-08-21,POLYMED,-0.004183347225492294,2023-08-19
2023-08-28,POLYMED,-0.010789910616109566,2023-08-19
2023-09-04,POLYMED,0.014790536933678915,2023-08-19
2023-09-11,POLYMED,0.01784852989192595,2023-08-19
2023-08-21,RELIANCE,0.0009082432893274447,2023-08-19
2023-08-28,RELIANCE,-0.002443637172514628,2023-08-19
2023-09-04,RELIANCE,-0.013831064370787427,2023-08-19
2023-09-11,RELIANCE,-0.005279476767531002,2023-08-19
2023-08-21,SUNPHARMA,0.016252349825815145,2023-08-19
2023-08-28,SUNPHARMA,-0.007859911998272903,2023-08-19
2023-09-04,SUNPHARMA,0.00547653819748214,2023-08-19
2023-09-11,SUNPHARMA,-0.004336963121138296,2023-08-19
2023-08-21,UNOMINDA,-0.012961886721609011,2023-08-19
2023-08-28,UNOMINDA,0.014401178084882048,2023-08-19
2023-09-04,UNOMINDA,-0.008190047304717231,2023-08-19
2023-09-11,UNOMINDA,-0.002185056398264893,2023-08-19
2023-08-21,VBL,0.03475122515257802,2023-08-19
2023-08-28,VBL,0.00669307492961715,2023-08-19
2023-09-04,VBL,0.018902918416607455,2023-08-19
2023-09-11,VBL,0.016550411188023625,2023-08-19
2023-08-21,ZYDUSLIFE,0.00343382575937747,2023-08-19
2023-08-28,ZYDUSLIFE,0.01149103906663321,2023-08-19
2023-09-04,ZYDUSLIFE,-0.002972214573778321,2023-08-19
2023-09-11,ZYDUSLIFE,-0.023423485229869295,2023-08-19
2023-08-28,ABBOTINDIA,0.013492889555060091,2023-08-26
2023-09-04,ABBOTINDIA,-0.006703957556087071,2023-08-26
2023-09-11,ABBOTINDIA,0.0019128999456601002,2023-08-26
2023-09-18,ABBOTINDIA,-0.006762414536605267,2023-08-26
2023-08-28,ADANIPOWER,0.01758932560518602,2023-08-26
2023-09-04,ADANIPOWER,-0.019132086173307545,2023-08-26
2023-09-11,ADANIPOWER,0.006997736721158285,2023-08-26
2023-09-18,ADANIPOWER,0.004433972027626537,2023-08-26
2023-08-28,BALRAMCHIN,-0.004039243394866462,2023-08-26
2023-09-04,BALRAMCHIN,0.02245451620921829,2023-08-26
2023-09-11,BALRAMCHIN,0.043999313420206784,2023-08-26
2023-09-18,BALRAMCHIN,-0.00371742652945308,2023-08-26
2023-08-28,BPCL,0.007473153140197694,2023-08-26
2023-09-04,BPCL,-0.0014031056820623634,2023-08-26
2023-09-11,BPCL,0.004383335733676318,2023-08-26
2023-09-18,BPCL,0.01425527232523133,2023-08-26
2023-08-28,BRITANNIA,-0.0035197324064679576,2023-08-26
2023-09-04,BRITANNIA,0.005285869542989874,2023-08-26
2023-09-11,BRITANNIA,0.009321006988524916,2023-08-26
2023-09-18,BRITANNIA,0.016961375959562885,2023-08-26
2023-08-28,CIPLA,0.06282160354862269,2023-08-26
2023-09-04,CIPLA,0.00036751419361026876,2023-08-26
2023-09-11,CIPLA,0.0009940044271993102,2023-08-26
2023-09-18,CIPLA,-0.007518582997455219,2023-08-26
2023-08-28,COALINDIA,0.01319164466338208,2023-08-26
2023-09-04,COALINDIA,-0.004355055968032771,2023-08-26
2023-09-11,COALINDIA,0.03420315464912434,2023-08-26
2023-09-18,COALINDIA,0.012582326032925336,2023-08-26
2023-08-28,COLPAL,0.002357954236107659,2023-08-26
2023-09-04,COLPAL,0.0005218792660218315,2023-08-26
2023-09-11,COLPAL,0.006077055156536936,2023-08-26
2023-09-18,COLPAL,0.0031856755574721863,2023-08-26
2023-08-28,DRREDDY,-0.0005183250479165401,2023-08-26
2023-09-04,DRREDDY,0.0028823517986202637,2023-08-26
2023-09-11,DRREDDY,0.01509566238034774,2023-08-26
2023-09-18,DRREDDY,0.014105162073064675,2023-08-26
2023-08-28,GSPL,-0.006652441458017644,2023-08-26
2023-09-04,GSPL,0.001315211513481874,2023-08-26
2023-09-11,GSPL,0.014760453931091636,2023-08-26
2023-09-18,GSPL,0.018928758253973825,2023-08-26
2023-08-28,ITC,-0.006103662352449548,2023-08-26
2023-09-04,ITC,0.005630042912525221,2023-08-26
2023-09-11,ITC,-0.0013582780270457331,2023-08-26
2023-09-18,ITC,-0.008355839740028594,2023-08-26
2023-08-28,JBCHEPHARM,0.022462066798982945,2023-08-26
2023-09-04,JBCHEPHARM,0.007648256796307615,2023-08-26
2023-09-11,JBCHEPHARM,0.010165580803947345,2023-08-26
2023-09-18,JBCHEPHARM,0.010378293470713671,2023-08-26
2023-08-28,MARICO,-0.01266886323404063,2023-08-26
2023-09-04,MARICO,-0.005636260818321324,2023-08-26
2023-09-11,MARICO,0.005839417085257005,2023-08-26
2023-09-18,MARICO,0.0031013550830598755,2023-08-26
2023-08-28,NAVNETEDUL,0.010934849307970467,2023-08-26
2023-09-04,NAVNETEDUL,0.006796284546158346,2023-08-26
2023-09-11,NAVNETEDUL,0.026334866644422802,2023-08-26
2023-09-18,NAVNETEDUL,0.007417521011250544,2023-08-26
2023-08-28,NTPC,0.01308404681303578,2023-08-26
2023-09-04,NTPC,-0.0055418448427734125,2023-08-26
2023-09-11,NTPC,-0.0018904774188943665,2023-08-26
2023-09-18,NTPC,0.012538230735522194,2023-08-26
2023-08-28,POLYMED,0.008127096215066725,2023-08-26
2023-09-04,POLYMED,0.016305277782971053,2023-08-26
2023-09-11,POLYMED,0.019937561120567878,2023-08-26
2023-09-18,POLYMED,-0.006860949467009624,2023-08-26
2023-08-28,RELIANCE,0.011240814577723477,2023-08-26
2023-09-04,RELIANCE,-0.03810603745602622,2023-08-26
2023-09-11,RELIANCE,-0.020457300063261196,2023-08-26
2023-09-18,RELIANCE,0.021243694478969267,2023-08-26
2023-08-28,SUNPHARMA,-0.002100088135076029,2023-08-26
2023-09-04,SUNPHARMA,0.00944040570821157,2023-08-26
2023-09-11,SUNPHARMA,-0.0027421884094132273,2023-08-26
2023-09-18,SUNPHARMA,0.01676040305843466,2023-08-26
2023-08-28,UNOMINDA,0.011633877679757768,2023-08-26
2023-09-04,UNOMINDA,0.005006367314648769,2023-08-26
2023-09-11,UNOMINDA,-0.01205481167405213,2023-08-26
2023-09-18,UNOMINDA,-0.01130762660200675,2023-08-26
2023-08-28,VBL,0.001655842219481397,2023-08-26
2023-09-04,VBL,0.020206153460733862,2023-08-26
2023-09-11,VBL,0.01581908913806397,2023-08-26
2023-09-18,VBL,0.012740646981707302,2023-08-26
2023-08-28,ZYDUSLIFE,0.009751484919438393,2023-08-26
2023-09-04,ZYDUSLIFE,-0.010639774060209444,2023-08-26
2023-09-11,ZYDUSLIFE,-0.007972561429649656,2023-08-26
2023-09-18,ZYDUSLIFE,-0.0024031009279261153,2023-08-26
2023-09-04,ABBOTINDIA,-0.008361178597426216,2023-09-02
2023-09-11,ABBOTINDIA,0.007793691997719984,2023-09-02
2023-09-18,ABBOTINDIA,-0.005817968990508444,2023-09-02
2023-09-25,ABBOTINDIA,0.002406245752028179,2023-09-02
2023-09-04,ADANIPOWER,-0.014076560733291377,2023-09-02
2023-09-11,ADANIPOWER,-0.0020117503892491846,2023-09-02
2023-09-18,ADANIPOWER,0.02199898225180845,2023-09-02
2023-09-25,ADANIPOWER,0.01675410857589714,2023-09-02
2023-09-04,BALRAMCHIN,-0.06567526458629469,2023-09-02
2023-09-11,BALRAMCHIN,0.01927757964062356,2023-09-02
2023-09-18,BALRAMCHIN,-0.056495196064629556,2023-09-02
2023-09-25,BALRAMCHIN,0.011058312922060888,2023-09-02
2023-09-04,BPCL,-0.00743583242563481,2023-09-02
2023-09-11,BPCL,0.00011554214384982029,2023-09-02
2023-09-18,BPCL,0.015130132400799233,2023-09-02
2023-09-25,BPCL,-0.012838800205382174,2023-09-02
2023-09-04,BRITANNIA,0.005027186969593903,2023-09-02
2023-09-11,BRITANNIA,0.014626865736304798,2023-09-02
2023-09-18,BRITANNIA,-0.005566934330697285,2023-09-02
2023-09-25,BRITANNIA,-0.007316483622846384,2023-09-02
2023-09-04,CIPLA,0.0012527555008218685,2023-09-02
2023-09-11,CIPLA,0.012145528458236703,2023-09-02
2023-09-18,CIPLA,-0.009561507234678848,2023-09-02
2023-09-25,CIPLA,-0.002613037969587889,2023-09-02
2023-09-04,COALINDIA,-0.0005758668357501771,2023-09-02
2023-09-11,COALINDIA,0.05088759029957704,2023-09-02
2023-09-18,COALINDIA,0.01930580596313574,2023-09-02
2023-09-25,COALINDIA,0.03642591500343554,2023-09-02
2023-09-04,COLPAL,0.0011962539316734777,2023-09-02
2023-09-11,COLPAL,0.009874203308634075,2023-09-02
2023-09-18,COLPAL,0.004285981998774918,2023-09-02
2023-09-25,COLPAL,-0.011581424103460771,2023-09-02
2023-09-04,DRREDDY,0.0017109254897301406,2023-09-02
2023-09-11,DRREDDY,0.00916167605562128,2023-09-02
2023-09-18,DRREDDY,0.007887554253490655,2023-09-02
2023-09-25,DRREDDY,-0.008871339024179132,2023-09-02
2023-09-04,GSPL,0.018060330871465642,2023-09-02
2023-09-11,GSPL,0.020805309181033994,2023-09-02
2023-09-18,GSPL,0.012999043194454623,2023-09-02
2023-09-25,GSPL,-0.008118077576186229,2023-09-02
2023-09-04,ITC,0.0016532208747183474,2023-09-02
2023-09-11,ITC,-0.01080091014120102,2023-09-02
2023-09-18,ITC,-0.004727769601353439,2023-09-02
2023-09-25,ITC,0.011866901990855749,2023-09-02
2023-09-04,JBCHEPHARM,0.000606773509610662,2023-09-02
2023-09-11,JBCHEPHARM,0.0017308281521788164,2023-09-02
2023-09-18,JBCHEPHARM,0.01327667763798772,2023-09-02
2023-09-25,JBCHEPHARM,-0.007559479974843473,2023-09-02
2023-09-04,MARICO,-0.0006970265493248571,2023-09-02
2023-09-11,MARICO,0.0039963700712783825,2023-09-02
2023-09-18,MARICO,0.006065750058379684,2023-09-02
2023-09-25,MARICO,0.01371561232827446,2023-09-02
2023-09-04,NAVNETEDUL,-0.007483253889360423,2023-09-02
2023-09-11,NAVNETEDUL,0.012947090031349433,2023-09-02
2023-09-18,NAVNETEDUL,0.015107698194185048,2023-09-02
2023-09-25,NAVNETEDUL,-0.0017661695026279264,2023-09-02
2023-09-04,NTPC,-0.0022665662844236142,2023-09-02
2023-09-11,NTPC,0.006601113226504883,2023-09-02
2023-09-18,NTPC,0.0042562455229291744,2023-09-02
2023-09-25,NTPC,0.012589867277563357,2023-09-02
2023-09-04,POLYMED,0.012928853176733727,2023-09-02
2023-09-11,POLYMED,0.012946966231175241,2023-09-02
2023-09-18,POLYMED,-0.003211905793950287,2023-09-02
2023-09-25,POLYMED,-0.015272351183710555,2023-09-02
2023-09-04,RELIANCE,-0.026674728431621084,2023-09-02
2023-09-11,RELIANCE,-0.011541126808604,2023-09-02
2023-09-18,RELIANCE,0.009046184789524302,2023-09-02
2023-09-25,RELIANCE,-0.0004608534225219142,2023-09-02
2023-09-04,SUNPHARMA,0.0037335804065743265,2023-09-02
2023-09-11,SUNPHARMA,0.0069587830412675,2023-09-02
2023-09-18,SUNPHARMA,0.009806595956292656,2023-09-02
2023-09-25,SUNPHARMA,0.004556379064797092,2023-09-02
2023-09-04,UNOMINDA,0.022628847822127856,2023-09-02
2023-09-11,UNOMINDA,-0.010852195660895807,2023-09-02
2023-09-18,UNOMINDA,-0.00820477763071994,2023-09-02
2023-09-25,UNOMINDA,-0.0038368660804986576,2023-09-02
2023-09-04,VBL,0.009647337079615164,2023-09-02
2023-09-11,VBL,-0.0010997798307778141,2023-09-02
2023-09-18,VBL,-0.007520256811527054,2023-09-02
2023-09-25,VBL,0.035568846960637536,2023-09-02
2023-09-04,ZYDUSLIFE,0.011582904459578418,2023-09-02
2023-09-11,ZYDUSLIFE,0.0003614191126670149,2023-09-02
2023-09-18,ZYDUSLIFE,-0.008019842359059646,2023-09-02
2023-09-25,ZYDUSLIFE,0.017273707723363063,2023-09-02
2023-09-11,ABBOTINDIA,0.0014485933452348056,2023-09-09
2023-09-18,ABBOTINDIA,-0.004112355371935076,2023-09-09
2023-09-25,ABBOTINDIA,-0.006161932043802399,2023-09-09
2023-10-02,ABBOTINDIA,0.0038451941844020125,2023-09-09
2023-09-11,ADANIPOWER,0.013747993698939706,2023-09-09
2023-09-18,ADANIPOWER,0.022172804251343912,2023-09-09
2023-09-25,ADANIPOWER,0.0009034683309890046,2023-09-09
2023-10-02,ADANIPOWER,0.005415645628434637,2023-09-09
2023-09-11,BALRAMCHIN,0.027993599855266886,2023-09-09
2023-09-18,BALRAMCHIN,-0.010739560493468317,2023-09-09
2023-09-25,BALRAMCHIN,0.0419728118396348,2023-09-09
2023-10-02,BALRAMCHIN,0.013860538001291677,2023-09-09
2023-09-11,BPCL,0.00026459306203132954,2023-09-09
2023-09-18,BPCL,0.011669178424658158,2023-09-09
2023-09-25,BPCL,-0.012987501266997208,2023-09-09
2023-10-02,BPCL,-0.02235193193752576,2023-09-09
2023-09-11,BRITANNIA,0.007558305950943194,2023-09-09
2023-09-18,BRITANNIA,0.01035476603837746,2023-09-09
2023-09-25,BRITANNIA,0.008587292578291451,2023-09-09
2023-10-02,BRITANNIA,-0.00927840853282946,2023-09-09
2023-09-11,CIPLA,0.011146898021275786,2023-09-09
2023-09-18,CIPLA,-0.009056347628530088,2023-09-09
2023-09-25,CIPLA,0.009777365937554175,2023-09-09
2023-10-02,CIPLA,-0.0006112003920939852,2023-09-09
2023-09-11,COALINDIA,0.0333033312773136,2023-09-09
2023-09-18,COALINDIA,-0.006205788888420693,2023-09-09
2023-09-25,COALINDIA,0.03046223814253267,2023-09-09
2023-10-02,COALINDIA,0.001060648096998792,2023-09-09
2023-09-11,COLPAL,0.0021656290018568797,2023-09-09
2023-09-18,COLPAL,0.0032718221963582094,2023-09-09
2023-09-25,COLPAL,-0.00256230691870645,2023-09-09
2023-10-02,COLPAL,0.005034346910864295,2023-09-09
2023-09-11,DRREDDY,0.014490381101888633,2023-09-09
2023-09-18,DRREDDY,0.014424540566881817,2023-09-09
2023-09-25,DRREDDY,-0.0034404561531750193,2023-09-09
2023-10-02,DRREDDY,-0.00020832969400304014,2023-09-09
2023-09-11,GSPL,0.01376724508703539,2023-09-09
2023-09-18,GSPL,0.019410686461449823,2023-09-09
2023-09-25,GSPL,-0.01384088725588448,2023-09-09
2023-10-02,GSPL,-0.0023111705685569086,2023-09-09
2023-09-11,ITC,-0.006121802123841575,2023-09-09
2023-09-18,ITC,-0.009617676622677807,2023-09-09
2023-09-25,ITC,0.008885218580449324,2023-09-09
2023-10-02,ITC,0.011097339458696169,2023-09-09
2023-09-11,JBCHEPHARM,0.015676467970251528,2023-09-09
2023-09-18,JBCHEPHARM,0.017125908553741336,2023-09-09
2023-09-25,JBCHEPHARM,0.0006727706491655404,2023-09-09
2023-10-02,JBCHEPHARM,0.013158948541842871,2023-09-09
2023-09-11,MARICO,0.008591727596680507,2023-09-09
2023-09-18,MARICO,0.001194464373869445,2023-09-09
2023-09-25,MARICO,0.014470044636124304,2023-09-09
2023-10-02,MARICO,-0.00045383396493036895,2023-09-09
2023-09-11,NAVNETEDUL,0.030007864171730705,2023-09-09
2023-09-18,NAVNETEDUL,0.016302858223942455,2023-09-09
2023-09-25,NAVNETEDUL,-0.0001985681463275546,2023-09-09
2023-10-02,NAVNETEDUL,0.004440375808984124,2023-09-09
2023-09-11,NTPC,0.00019537549965760852,2023-09-09
2023-09-18,NTPC,0.019181831374656937,2023-09-09
2023-09-25,NTPC,0.006335993976326038,2023-09-09
2023-10-02,NTPC,0.030788894638150915,2023-09-09
2023-09-11,POLYMED,0.02249835970814356,2023-09-09
2023-09-18,POLYMED,-0.003211258205538919,2023-09-09
2023-09-25,POLYMED,0.007776070688025958,2023-09-09
2023-10-02,POLYMED,-0.00681126165517736,2023-09-09
